Product_ID,Item_Weight,Item_Type,Item_MRP,Packaging_Type,Packaging_Weight_kg,Supplier_Location,Warehouse_Location,Distance_km,Transport_Mode,Production_Emission_Factor,Packaging_Emission_Factor,Delivery_Emission_Factor,Product_Emissions,Packaging_Emissions,Delivery_Emissions,Total_Emissions
NCQ30,7.725,Household,123.7414,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,30.9,0.135,18,49.035
FDZ60,,Baking Goods,106.0596,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,0,0.054,6,6.054
NCK18,9.6,Household,164.9184,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,38.4,0.135,18,56.535
FDV11,9.1,Breads,173.4054,Plastic Bag/Paper Pouch,0.02,Haryana,Delhi,80,Truck,1.2,2.7,0.12,10.92,0.054,9.6,20.574
FDR25,17,Canned,265.6884,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,102,0.41,6,108.41
FDB26,14,Canned,52.364,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,84,0.41,6,90.41
DRD01,12.1,Soft Drinks,55.8614,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,18.15,0.135,6,24.285
FDG32,19.85,Fruits and Vegetables,221.5772,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,13.895,0.027,30,43.922
FDY49,17.2,Canned,163.1184,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,103.2,0.41,6,109.61
FDD26,8.71,Canned,183.3924,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,52.26,0.41,6,58.67
FDC22,6.89,Snack Foods,192.682,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,17.225,0.054,6,23.279
DRD27,18.75,Dairy,97.9042,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,52.5,0.081,45,97.581
FDA44,,Fruits and Vegetables,57.793,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,0,0.027,30,30.027
FDW01,14.5,Canned,154.4682,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,87,0.41,6,93.41
FDV32,,Fruits and Vegetables,64.151,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,0,0.027,30,30.027
FDK32,,Fruits and Vegetables,152.8682,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,0,0.027,30,30.027
NCA05,20.75,Health and Hygiene,149.4734,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,62.25,0.081,18,80.331
FDR10,17.6,Snack Foods,161.5552,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,44,0.054,6,50.054
FDL22,16.85,Snack Foods,91.0488,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,42.125,0.054,6,48.179
FDD10,20.6,Snack Foods,178.1344,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,51.5,0.054,6,57.554
FDW25,5.175,Canned,86.9224,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,31.05,0.41,6,37.46
FDR47,17.85,Breads,196.9794,Plastic Bag/Paper Pouch,0.02,Haryana,Delhi,80,Truck,1.2,2.7,0.12,21.42,0.054,9.6,31.074
DRF27,8.93,Dairy,152.234,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,25.004,0.081,45,70.085
FDQ48,,Baking Goods,97.2726,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,0,0.054,6,6.054
FDS37,7.655,Canned,114.1492,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,45.93,0.41,6,52.34
NCI18,18.35,Household,224.5746,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,73.4,0.135,18,91.535
NCJ42,,Household,100.9332,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,0,0.135,18,18.135
FDY48,14,Baking Goods,104.3332,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,28,0.054,6,34.054
FDB39,11.6,Dairy,56.1272,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,32.48,0.081,45,77.561
DRI37,15.85,Soft Drinks,57.3904,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,23.775,0.135,6,29.91
FDB58,10.5,Snack Foods,143.2154,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,26.25,0.054,6,32.304
FDV12,16.7,Baking Goods,98.7384,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,33.4,0.054,6,39.454
NCU06,17.6,Household,230.901,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,70.4,0.135,18,88.535
FDU34,18.25,Snack Foods,123.1046,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,45.625,0.054,6,51.679
FDP31,21.1,Fruits and Vegetables,62.2168,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,14.77,0.027,30,44.797
FDV11,9.1,Breads,177.0054,Plastic Bag/Paper Pouch,0.02,Haryana,Delhi,80,Truck,1.2,2.7,0.12,10.92,0.054,9.6,20.574
NCY06,15.25,Household,130.9968,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,61,0.135,18,79.135
NCV41,14.35,Health and Hygiene,109.5228,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,43.05,0.081,18,61.131
FDQ52,,Frozen Foods,248.8434,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,0,0.081,52.5,52.581
FDM38,5.885,Canned,53.6982,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,35.31,0.41,6,41.72
FDA14,16.1,Dairy,148.076,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,45.08,0.081,45,90.161
FDB23,,Starchy Foods,224.0062,Plastic Bag,0.02,Uttar Pradesh,Delhi,250,Truck,1.5,2.7,0.12,0,0.054,30,30.054
DRH49,19.7,Soft Drinks,84.1592,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,29.55,0.135,6,35.685
FDI40,11.5,Frozen Foods,100.6358,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,34.5,0.081,52.5,87.081
FDR37,16.5,Breakfast,180.4292,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,29.7,0.054,6,35.754
FDS16,15.15,Frozen Foods,147.876,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,45.45,0.081,52.5,98.031
FDT15,12.15,Meat,184.295,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,328.05,0.108,12,340.158
FDL32,15.7,Fruits and Vegetables,112.4544,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,10.99,0.027,30,41.017
FDB39,11.6,Dairy,55.8272,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,32.48,0.081,45,77.561
FDX40,12.85,Frozen Foods,37.6164,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,38.55,0.081,52.5,91.131
DRD13,15,Soft Drinks,65.6168,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,22.5,0.135,6,28.635
FDZ43,11,Fruits and Vegetables,241.9512,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,7.7,0.027,30,37.727
DRM59,5.88,Hard Drinks,155.5998,Glass Bottle,0.2,Goa,Mumbai,600,Train,2,0.85,0.04,11.76,0.17,24,35.93
NCZ18,7.825,Household,253.4698,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,31.3,0.135,18,49.435
FDH52,,Frozen Foods,60.2194,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,0,0.081,52.5,52.581
FDM25,10.695,Breakfast,173.7712,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,19.251,0.054,6,25.305
NCP05,,Health and Hygiene,152.6024,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,0,0.081,18,18.081
FDY38,13.6,Dairy,231.23,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,38.08,0.081,45,83.161
FDO37,8.06,Breakfast,230.3326,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,14.508,0.054,6,20.562
FDV49,,Canned,262.6226,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,0,0.41,6,6.41
NCP02,7.105,Household,61.0562,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,28.42,0.135,18,46.555
NCJ19,18.6,Others,58.3588,Mixed (Default: Plastic),0.03,Delhi,Delhi,,Air,2,2.7,0.5,37.2,0.081,#VALUE!,#VALUE!
FDW44,9.5,Fruits and Vegetables,171.8448,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,6.65,0.027,30,36.677
FDU56,16.85,Fruits and Vegetables,182.4266,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,11.795,0.027,30,41.822
FDZ58,17.85,Snack Foods,123.7072,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,44.625,0.054,6,50.679
FDZ15,13.1,Dairy,117.4782,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,36.68,0.081,45,81.761
NCI06,11.3,Household,180.766,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,45.2,0.135,18,63.335
FDD36,13.3,Baking Goods,120.4124,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,26.6,0.054,6,32.654
FDD56,15.2,Fruits and Vegetables,177.0054,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,10.64,0.027,30,40.667
FDX27,20.7,Dairy,94.3436,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,57.96,0.081,45,103.041
FDG50,7.405,Canned,89.7146,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,44.43,0.41,6,50.84
FDU36,6.15,Baking Goods,100.5384,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,12.3,0.054,6,18.354
FDJ15,11.35,Dairy,182.5608,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,31.78,0.081,45,76.861
FDG32,19.85,Fruits and Vegetables,223.0772,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,13.895,0.027,30,43.922
FDV15,,Meat,103.3648,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,0,0.108,12,12.108
FDS28,8.18,Frozen Foods,58.1588,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,24.54,0.081,52.5,77.121
FDU23,12.15,Breads,165.0184,Plastic Bag/Paper Pouch,0.02,Haryana,Delhi,80,Truck,1.2,2.7,0.12,14.58,0.054,9.6,24.234
DRI03,6.03,Dairy,176.4028,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,16.884,0.081,45,61.965
FDH28,15.85,Frozen Foods,36.9506,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,47.55,0.081,52.5,100.131
FDP16,18.6,Frozen Foods,245.7802,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,55.8,0.081,52.5,108.381
NCQ29,12,Health and Hygiene,262.3278,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,36,0.081,18,54.081
NCH30,17.1,Household,114.686,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,68.4,0.135,18,86.535
FDU31,10.5,Fruits and Vegetables,217.9508,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,7.35,0.027,30,37.377
FDF04,17.5,Frozen Foods,256.3304,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,52.5,0.081,52.5,105.081
FDZ20,16.1,Fruits and Vegetables,255.2356,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,11.27,0.027,30,41.297
NCK05,20.1,Health and Hygiene,61.3536,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,60.3,0.081,18,78.381
FDV23,,Breads,125.6046,Plastic Bag/Paper Pouch,0.02,Haryana,Delhi,80,Truck,1.2,2.7,0.12,0,0.054,9.6,9.654
FDA07,7.55,Fruits and Vegetables,122.6072,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,5.285,0.027,30,35.312
FDL03,19.25,Meat,194.811,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,519.75,0.108,12,531.858
FDX04,19.6,Frozen Foods,49.2376,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,58.8,0.081,52.5,111.381
FDV19,14.85,Fruits and Vegetables,161.9578,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,10.395,0.027,30,40.422
FDP22,14.65,Snack Foods,52.2666,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,36.625,0.054,6,42.679
FDT34,9.3,Snack Foods,107.0964,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,23.25,0.054,6,29.304
FDZ26,,Dairy,237.5222,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,0,0.081,45,45.081
NCM43,14.5,Others,163.921,Mixed (Default: Plastic),0.03,Delhi,Delhi,,Air,2,2.7,0.5,29,0.081,#VALUE!,#VALUE!
DRK35,8.365,Hard Drinks,37.9506,Glass Bottle,0.2,Goa,Mumbai,600,Train,2,0.85,0.04,16.73,0.17,24,40.9
FDO20,12.85,Fruits and Vegetables,252.3382,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,8.995,0.027,30,39.022
FDO22,13.5,Snack Foods,79.496,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,33.75,0.054,6,39.804
FDM46,7.365,Snack Foods,94.712,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,18.4125,0.054,6,24.4665
FDO01,21.1,Breakfast,130.4994,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,37.98,0.054,6,44.034
NCX05,,Health and Hygiene,117.4492,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,0,0.081,18,18.081
FDI46,9.5,Snack Foods,253.6724,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,23.75,0.054,6,29.804
FDD11,12.85,Starchy Foods,254.904,Plastic Bag,0.02,Uttar Pradesh,Delhi,250,Truck,1.5,2.7,0.12,19.275,0.054,30,49.329
FDA32,14,Fruits and Vegetables,216.6192,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,9.8,0.027,30,39.827
FDW32,18.35,Fruits and Vegetables,86.3882,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,12.845,0.027,30,42.872
FDX22,,Snack Foods,210.9928,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,0,0.054,6,6.054
FDQ47,7.155,Breads,33.6874,Plastic Bag/Paper Pouch,0.02,Haryana,Delhi,80,Truck,1.2,2.7,0.12,8.586,0.054,9.6,18.24
FDT07,5.82,Fruits and Vegetables,257.633,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,4.074,0.027,30,34.101
NCQ43,17.75,Others,108.6912,Mixed (Default: Plastic),0.03,Delhi,Delhi,,Air,2,2.7,0.5,35.5,0.081,#VALUE!,#VALUE!
FDW07,18,Fruits and Vegetables,88.2514,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,12.6,0.027,30,42.627
FDE35,7.06,Starchy Foods,57.6904,Plastic Bag,0.02,Uttar Pradesh,Delhi,250,Truck,1.5,2.7,0.12,10.59,0.054,30,40.644
FDC04,15.6,Dairy,241.3854,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,43.68,0.081,45,88.761
NCW53,,Health and Hygiene,192.5162,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,0,0.081,18,18.081
NCG07,12.3,Household,191.053,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,49.2,0.135,18,67.335
FDQ03,15,Meat,238.0248,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,405,0.108,12,417.108
FDV46,18.2,Snack Foods,141.218,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,45.5,0.054,6,51.554
NCM26,20.5,Others,154.034,Mixed (Default: Plastic),0.03,Delhi,Delhi,,Air,2,2.7,0.5,41,0.081,#VALUE!,#VALUE!
DRA59,8.27,Soft Drinks,183.6924,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,12.405,0.135,6,18.54
FDW13,,Canned,52.7324,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,0,0.41,6,6.41
DRF27,8.93,Dairy,154.534,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,25.004,0.081,45,70.085
FDT12,6.215,Baking Goods,225.8062,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,12.43,0.054,6,18.484
FDD40,20.25,Dairy,190.7162,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,56.7,0.081,45,101.781
FDN25,7.895,Breakfast,57.7588,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,14.211,0.054,6,20.265
FDE33,19.35,Fruits and Vegetables,77.0644,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,13.545,0.027,30,43.572
NCL29,9.695,Health and Hygiene,160.2604,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,29.085,0.081,18,47.166
NCO30,,Household,185.0608,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,0,0.135,18,18.135
FDB16,8.21,Dairy,87.6198,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,22.988,0.081,45,68.069
FDF16,7.3,Frozen Foods,146.8076,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,21.9,0.081,52.5,74.481
FDL02,20,Canned,107.4622,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,120,0.41,6,126.41
FDO13,7.865,Breakfast,165.3526,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,14.157,0.054,6,20.211
DRG27,,Dairy,42.2138,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,0,0.081,45,45.081
FDX31,20.35,Fruits and Vegetables,234.0958,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,14.245,0.027,30,44.272
FDX11,16,Baking Goods,183.5634,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,32,0.054,6,38.054
NCW41,18,Health and Hygiene,158.0604,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,54,0.081,18,72.081
FDI52,18.7,Frozen Foods,121.7072,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,56.1,0.081,52.5,108.681
FDN08,,Fruits and Vegetables,115.9466,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,0,0.027,30,30.027
DRD15,10.6,Dairy,232.8642,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,29.68,0.081,45,74.761
DRF01,5.655,Soft Drinks,144.0102,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,8.4825,0.135,6,14.6175
DRH15,,Dairy,43.9428,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,0,0.081,45,45.081
FDX59,10.195,Breads,35.3558,Plastic Bag/Paper Pouch,0.02,Haryana,Delhi,80,Truck,1.2,2.7,0.12,12.234,0.054,9.6,21.888
FDO37,8.06,Breakfast,230.2326,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,14.508,0.054,6,20.562
FDY56,16.35,Fruits and Vegetables,227.1062,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,11.445,0.027,30,41.472
FDR31,6.46,Fruits and Vegetables,146.9102,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,4.522,0.027,30,34.549
NCH54,13.5,Household,157.792,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,54,0.135,18,72.135
NCW06,16.2,Household,190.8162,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,64.8,0.135,18,82.935
NCC18,19.1,Household,173.1422,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,76.4,0.135,18,94.535
DRJ23,,Hard Drinks,188.1872,Glass Bottle,0.2,Goa,Mumbai,600,Train,2,0.85,0.04,0,0.17,24,24.17
FDO16,5.48,Frozen Foods,83.025,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,16.44,0.081,52.5,69.021
FDB08,6.055,Fruits and Vegetables,158.7578,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,4.2385,0.027,30,34.2655
NCZ53,9.6,Health and Hygiene,186.6214,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,28.8,0.081,18,46.881
DRJ01,6.135,Soft Drinks,160.2236,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,9.2025,0.135,6,15.3375
DRE48,8.43,Soft Drinks,197.9768,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,12.645,0.135,6,18.78
DRA59,8.27,Soft Drinks,185.9924,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,12.405,0.135,6,18.54
FDS27,10.195,Meat,197.111,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,275.265,0.108,12,287.373
NCW29,14,Health and Hygiene,129.531,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,42,0.081,18,60.081
DRN35,8.01,Hard Drinks,36.8532,Glass Bottle,0.2,Goa,Mumbai,600,Train,2,0.85,0.04,16.02,0.17,24,40.19
FDB09,16.25,Fruits and Vegetables,125.8046,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,11.375,0.027,30,41.402
FDV59,13.35,Breads,219.6166,Plastic Bag/Paper Pouch,0.02,Haryana,Delhi,80,Truck,1.2,2.7,0.12,16.02,0.054,9.6,25.674
FDD26,,Canned,186.5924,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,0,0.41,6,6.41
FDV55,17.75,Fruits and Vegetables,145.1444,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,12.425,0.027,30,42.452
FDH48,13.5,Baking Goods,88.054,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,27,0.054,6,33.054
FDM51,11.8,Meat,102.4674,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,318.6,0.108,12,330.708
DRG48,5.78,Soft Drinks,147.2102,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,8.67,0.135,6,14.805
FDP49,9,Breakfast,55.2614,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,16.2,0.054,6,22.254
FDB03,17.75,Dairy,241.0538,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,49.7,0.081,45,94.781
FDL10,8.395,Snack Foods,98.7042,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,20.9875,0.054,6,27.0415
FDJ32,,Fruits and Vegetables,62.5536,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,0,0.027,30,30.027
FDD11,12.85,Starchy Foods,253.004,Plastic Bag,0.02,Uttar Pradesh,Delhi,250,Truck,1.5,2.7,0.12,19.275,0.054,30,49.329
